user_id,product_id,interaction_type,rating,timestamp,session_id
user_049,prod_220,rating,4.348983539828088,2024-12-30 16:02:07.121561,session_4333
user_049,prod_213,rating,5.0,2025-09-11 10:48:07.121632,session_392
user_049,prod_003,view,,2025-10-07 01:27:07.121780,session_9735
user_049,prod_260,view,,2025-03-25 09:05:07.121851,session_9203
user_049,prod_003,view,,2025-05-22 03:21:07.122000,session_9913
user_050,prod_064,view,,2025-10-06 12:07:07.122073,session_9693
user_050,prod_153,cart,,2025-02-26 23:44:07.122220,session_5643
user_050,prod_140,view,,2025-09-24 03:12:07.122365,session_2512
user_050,prod_053,view,,2025-10-24 09:20:07.122510,session_4205
user_050,prod_234,view,,2025-11-15 16:32:07.122579,session_2057
user_050,prod_120,view,,2025-08-06 22:22:07.122648,session_9855
user_050,prod_176,rating,4.207035679492395,2025-04-29 01:01:07.122718,session_4122
user_050,prod_231,rating,3.5509075922564355,2024-12-15 22:51:07.122868,session_300
user_050,prod_004,view,,2025-01-22 13:14:07.123013,session_7851
user_050,prod_037,view,,2025-10-28 08:52:07.123160,session_9744
user_050,prod_069,purchase,4.491209599742762,2025-03-09 10:28:07.123306,session_10
user_050,prod_141,view,,2025-06-09 02:08:07.123376,session_3083
user_050,prod_002,view,,2024-11-24 10:46:07.123524,session_2396
user_050,prod_069,purchase,3.4785457456840763,2024-12-24 08:48:07.123672,session_7552
user_050,prod_021,purchase,4.322197057000242,2025-02-03 07:10:07.123847,session_1849
user_050,prod_186,purchase,3.1704610768577126,2025-04-21 02:47:07.123995,session_7744
user_051,prod_213,rating,4.309785492000299,2025-11-05 04:11:07.124168,session_9844
user_051,prod_288,purchase,3.7305468591253383,2025-09-26 05:37:07.124324,session_2609
user_051,prod_072,purchase,3.890201497442867,2025-07-19 12:36:07.124395,session_2292
user_051,prod_230,view,,2025-07-23 01:01:07.124552,session_334
user_051,prod_145,purchase,3.4799612232883375,2025-05-12 20:38:07.124624,session_1763
user_051,prod_225,rating,2.7499867782175698,2024-11-24 03:58:07.124781,session_3733
user_051,prod_038,view,,2024-12-18 20:28:07.124933,session_8033
user_052,prod_172,view,,2025-05-27 19:06:07.125005,session_1612
user_052,prod_246,view,,2025-02-06 02:36:07.125151,session_5735
user_052,prod_121,rating,5.0,2025-04-26 10:17:07.125223,session_8201
user_052,prod_025,view,,2025-09-12 06:45:07.125377,session_5239
user_052,prod_078,purchase,3.9748982412730536,2025-05-07 16:36:07.125528,session_1058
user_052,prod_214,cart,,2025-08-21 05:06:07.125601,session_1347
user_052,prod_259,view,,2025-10-26 11:45:07.125676,session_8481
user_052,prod_120,view,,2024-11-25 17:34:07.125828,session_9680
user_053,prod_019,purchase,3.2399149487201466,2025-01-23 00:00:07.125987,session_9340
user_053,prod_216,view,,2025-05-31 21:38:07.126144,session_7123
user_053,prod_111,rating,3.833331278791751,2025-02-12 09:03:07.126300,session_7326
user_053,prod_080,view,,2025-02-12 22:10:07.126459,session_376
user_053,prod_099,view,,2025-03-29 16:44:07.126615,session_1522
user_053,prod_062,view,,2025-06-22 20:38:07.126770,session_6184
user_053,prod_016,purchase,3.6304619877017967,2024-11-25 01:37:07.126846,session_7107
user_053,prod_094,rating,4.8337845567646225,2025-02-04 23:59:07.126937,session_7379
user_053,prod_014,purchase,4.0418195960377,2025-09-28 14:40:07.127023,session_3075
user_053,prod_094,cart,,2025-02-08 16:43:07.127090,session_6921
user_054,prod_232,purchase,4.162575458405613,2025-10-27 20:21:07.127271,session_4378
user_054,prod_234,view,,2025-09-01 10:03:07.127430,session_7708
user_054,prod_132,purchase,3.281510822452659,2025-05-23 00:04:07.127593,session_4734
user_054,prod_064,purchase,5.0,2025-01-11 00:40:07.127744,session_2220
user_054,prod_259,purchase,4.075479975798101,2025-05-04 04:01:07.127899,session_5764
user_055,prod_140,rating,3.853248198553142,2025-07-04 12:38:07.128052,session_5647
user_055,prod_218,rating,4.9234814174403985,2025-04-21 22:34:07.128277,session_6499
user_055,prod_102,view,,2025-03-12 19:23:07.128494,session_5169
user_055,prod_162,cart,,2025-11-17 20:54:07.128673,session_3695
user_055,prod_162,view,,2025-09-06 07:38:07.128855,session_5202
user_055,prod_261,purchase,4.715609480252172,2025-04-04 13:29:07.129031,session_3157
user_056,prod_221,purchase,3.2245450327873484,2025-09-24 19:54:07.129114,session_4861
user_056,prod_133,cart,,2025-08-06 15:57:07.129275,session_6241
user_056,prod_156,view,,2024-11-20 03:29:07.129448,session_260
user_056,prod_116,purchase,4.5770213567802305,2025-04-02 11:14:07.129607,session_9346
user_056,prod_144,purchase,4.7728783182266845,2025-04-21 16:47:07.129777,session_3758
user_056,prod_241,view,,2025-06-02 07:17:07.129937,session_6610
user_056,prod_138,view,,2025-05-16 07:58:07.130102,session_1725
user_056,prod_099,purchase,2.7724736716902885,2025-06-25 22:49:07.130187,session_7662
user_056,prod_117,view,,2025-07-05 05:41:07.130331,session_6230
user_056,prod_142,cart,,2025-07-27 22:33:07.130398,session_6766
user_057,prod_069,view,,2025-10-19 17:40:07.130466,session_2206
user_057,prod_252,view,,2025-02-07 13:14:07.130639,session_2685
user_057,prod_266,view,,2025-08-14 22:11:07.130707,session_416
user_057,prod_299,purchase,4.039626847412977,2025-08-25 02:45:07.130859,session_7246
user_057,prod_293,view,,2025-05-07 23:37:07.131007,session_9876
user_057,prod_035,cart,,2025-01-16 00:49:07.131152,session_4140
user_058,prod_026,purchase,2.8822557721313458,2025-06-17 15:12:07.131303,session_2640
user_058,prod_225,rating,4.292748802331496,2025-02-21 22:03:07.131449,session_1317
user_058,prod_044,purchase,4.648413849728696,2024-12-11 23:29:07.131520,session_258
user_058,prod_251,purchase,3.1511751230682545,2025-05-29 22:06:07.131662,session_9424
user_058,prod_129,view,,2024-11-30 13:13:07.131728,session_3438
user_058,prod_110,view,,2025-07-30 15:06:07.131871,session_503
user_058,prod_019,purchase,4.0751793902434,2024-12-21 13:29:07.132011,session_2423
user_059,prod_222,view,,2025-04-06 21:23:07.132080,session_6457
user_059,prod_156,view,,2025-03-31 05:47:07.132219,session_6580
user_059,prod_024,view,,2025-11-07 06:32:07.132357,session_2046
user_059,prod_058,view,,2024-12-03 20:37:07.132495,session_9301
user_059,prod_012,rating,1.5538781410870004,2025-01-23 20:39:07.132635,session_6012
user_059,prod_030,cart,,2025-10-21 23:56:07.132702,session_3709
user_060,prod_185,rating,3.7512832726102925,2024-12-13 17:13:07.132848,session_6051
user_060,prod_265,view,,2025-06-22 10:01:07.132920,session_5178
user_060,prod_236,view,,2024-12-02 17:16:07.133027,session_1952
user_060,prod_171,view,,2025-01-10 17:58:07.133125,session_7622
user_060,prod_289,view,,2025-09-14 09:49:07.133311,session_8831
user_060,prod_043,rating,5.0,2025-06-15 05:11:07.133464,session_5173
user_060,prod_184,view,,2025-07-30 18:12:07.133530,session_5890
user_060,prod_009,rating,3.999319065384005,2025-03-10 20:20:07.133673,session_7605
user_060,prod_057,cart,,2025-10-12 21:14:07.133813,session_5862
user_060,prod_087,rating,4.63645221487232,2025-03-31 12:36:07.133883,session_7028
user_060,prod_073,rating,3.807634493903289,2025-06-08 17:19:07.134030,session_8511
user_060,prod_058,purchase,4.416211999032873,2025-03-14 20:10:07.134110,session_8158
user_060,prod_248,view,,2025-02-14 19:21:07.134175,session_7828
user_060,prod_151,cart,,2025-09-01 07:11:07.134317,session_1266
user_060,prod_225,view,,2025-10-22 01:00:07.134384,session_1309
user_061,prod_224,view,,2025-02-24 23:52:07.134534,session_6192
user_061,prod_063,cart,,2025-07-21 21:34:07.134677,session_6053
user_061,prod_069,view,,2025-02-13 03:26:07.134744,session_5882
user_061,prod_152,cart,,2025-02-16 00:20:07.134884,session_169
user_061,prod_108,view,,2025-01-25 16:48:07.134953,session_951
user_062,prod_022,view,,2024-11-25 04:42:07.135106,session_8868
user_062,prod_208,view,,2025-04-26 19:34:07.135255,session_7623
user_062,prod_215,purchase,3.878694838634634,2025-07-05 17:48:07.135403,session_5987
user_062,prod_032,rating,4.5258825491011,2025-03-18 19:05:07.135472,session_2898
user_062,prod_004,view,,2025-03-28 20:57:07.135620,session_8818
user_063,prod_265,cart,,2025-03-06 01:27:07.135767,session_1248
user_063,prod_249,rating,2.9056041191921707,2025-03-10 22:49:07.135837,session_5524
user_063,prod_062,purchase,4.371680563528333,2025-06-26 01:38:07.135982,session_5824
user_063,prod_104,view,,2025-07-20 05:33:07.136125,session_5850
user_063,prod_141,view,,2025-04-04 23:52:07.136269,session_9743
user_063,prod_136,view,,2025-01-17 20:43:07.136411,session_4494
user_063,prod_089,rating,5.0,2025-07-20 00:40:07.136480,session_1199
user_063,prod_228,purchase,3.672409599324868,2025-07-23 08:13:07.136626,session_7942
user_063,prod_291,purchase,4.491737876328105,2025-04-26 23:12:07.136771,session_7258
user_063,prod_250,view,,2025-01-05 22:47:07.136917,session_6446
user_063,prod_219,rating,5.0,2025-09-02 19:57:07.136987,session_229
user_064,prod_039,rating,3.1457089604225965,2025-05-03 18:06:07.137135,session_434
user_064,prod_072,rating,3.2081278184486823,2025-11-08 21:27:07.137279,session_988
user_064,prod_191,rating,5.0,2024-12-26 22:24:07.137425,session_174
user_064,prod_198,purchase,4.409831689897217,2025-03-02 17:07:07.137570,session_9973
user_064,prod_023,purchase,3.395255056051524,2025-03-10 17:34:07.137716,session_3260
user_064,prod_122,view,,2025-07-18 07:30:07.137859,session_85
user_064,prod_209,purchase,3.899783038733644,2025-10-27 12:33:07.138003,session_3564
user_064,prod_296,view,,2025-09-11 06:54:07.138144,session_1875
user_065,prod_010,view,,2025-04-29 03:20:07.138212,session_6834
user_065,prod_079,cart,,2025-01-23 13:05:07.138353,session_6387
user_065,prod_093,view,,2025-03-13 02:17:07.138496,session_7169
user_065,prod_274,purchase,2.029855231570374,2025-10-18 18:34:07.138564,session_36
user_065,prod_044,purchase,4.059145636778089,2025-11-02 16:35:07.138707,session_3148
user_065,prod_015,rating,4.276075055360183,2025-07-20 01:48:07.138846,session_244
user_065,prod_115,purchase,3.910154490399534,2024-12-07 01:06:07.138916,session_8802
user_065,prod_176,purchase,4.107697356856706,2025-06-29 05:52:07.139066,session_4280
user_065,prod_050,rating,5.0,2025-02-24 16:45:07.139137,session_1500
user_065,prod_122,view,,2025-02-01 17:54:07.139278,session_4959
user_066,prod_215,view,,2025-09-21 18:15:07.139430,session_7826
user_066,prod_103,view,,2025-06-12 10:48:07.139496,session_5703
user_066,prod_119,rating,4.893951525515715,2025-10-12 22:06:07.139647,session_5500
user_066,prod_086,view,,2025-05-19 03:30:07.139795,session_4440
user_066,prod_147,view,,2025-03-11 21:00:07.139943,session_9122
user_066,prod_054,cart,,2025-05-05 01:28:07.140011,session_7954
user_066,prod_070,rating,4.839882370318697,2025-08-02 02:50:07.140079,session_8371
user_067,prod_202,rating,2.175395991336448,2025-09-15 05:58:07.140225,session_2028
user_067,prod_213,rating,4.6197690824333755,2025-05-09 09:35:07.140370,session_8077
user_067,prod_205,rating,3.6557750478123876,2025-04-23 01:56:07.140438,session_2633
user_067,prod_209,view,,2025-02-21 13:15:07.140519,session_6283
user_067,prod_096,view,,2025-08-16 04:43:07.140657,session_4337
user_067,prod_038,rating,3.831537692275875,2025-08-14 23:31:07.140724,session_2555
user_067,prod_052,view,,2025-10-27 12:07:07.140865,session_9776
user_068,prod_233,cart,,2025-06-15 00:18:07.140936,session_6623
user_068,prod_109,purchase,5.0,2025-05-10 08:57:07.141007,session_7963
user_068,prod_164,view,,2025-05-25 02:15:07.141154,session_4673
user_068,prod_126,view,,2025-05-14 23:15:07.141299,session_2747
user_068,prod_256,view,,2025-06-17 11:47:07.141442,session_7003
user_068,prod_199,view,,2025-05-01 14:30:07.141508,session_4277
user_068,prod_268,purchase,3.1113217702140834,2025-03-11 21:52:07.141577,session_3413
user_068,prod_204,view,,2024-12-19 03:22:07.141723,session_7421
user_068,prod_288,view,,2024-12-06 07:21:07.141867,session_2628
user_068,prod_130,view,,2025-01-30 00:30:07.142007,session_4286
user_068,prod_248,view,,2025-07-26 16:19:07.142074,session_3209
user_068,prod_273,view,,2025-08-28 17:12:07.142218,session_7906
user_068,prod_109,view,,2024-12-05 10:19:07.142358,session_6817
user_068,prod_031,rating,4.476798648448878,2025-09-03 09:30:07.142540,session_3179
user_068,prod_165,view,,2025-08-20 08:19:07.142680,session_8013
user_068,prod_201,view,,2025-06-25 14:29:07.142821,session_5178
user_068,prod_184,view,,2025-10-15 14:36:07.142973,session_947
user_068,prod_109,purchase,4.172659738439949,2025-04-18 20:56:07.143119,session_3654
user_069,prod_249,view,,2025-05-18 17:36:07.143271,session_2825
user_069,prod_140,view,,2025-09-05 00:43:07.143340,session_5849
user_069,prod_227,view,,2025-11-03 16:42:07.143413,session_9115
user_069,prod_228,view,,2025-06-03 01:24:07.143478,session_9825
user_069,prod_208,purchase,3.499506677347687,2025-08-21 10:19:07.143630,session_4806
user_069,prod_023,view,,2025-11-14 20:39:07.143795,session_9738
user_069,prod_004,view,,2025-04-25 13:31:07.143862,session_7736
user_069,prod_149,cart,,2025-07-19 01:14:07.143930,session_3825
user_070,prod_286,purchase,4.297450606540211,2025-08-09 14:41:07.144077,session_8895
user_070,prod_203,purchase,5.0,2025-10-03 19:44:07.144228,session_6285
user_070,prod_201,view,,2025-06-19 23:16:07.144375,session_5869
user_070,prod_045,view,,2025-06-21 02:30:07.144517,session_6765
user_070,prod_114,purchase,4.434458759275869,2025-10-05 18:33:07.144585,session_2900
user_070,prod_171,view,,2025-01-10 19:24:07.144732,session_4500
user_070,prod_299,rating,4.297684000083385,2025-01-24 04:37:07.144875,session_5524
user_070,prod_244,view,,2025-06-14 19:02:07.145016,session_2377
user_070,prod_287,rating,4.347758051901655,2025-02-08 16:51:07.145088,session_8375
user_070,prod_293,cart,,2025-07-06 03:51:07.145259,session_7076
user_071,prod_180,view,,2025-01-22 14:43:07.145407,session_1765
user_071,prod_083,view,,2025-05-09 09:53:07.145549,session_243
user_071,prod_218,rating,4.570734798613358,2025-02-28 11:45:07.145693,session_2171
user_071,prod_033,rating,4.338572018915016,2025-06-11 00:59:07.145837,session_1223
user_072,prod_066,rating,4.034756483558789,2024-12-27 07:55:07.145982,session_8798
user_072,prod_179,view,,2025-02-17 10:29:07.146121,session_8867
user_072,prod_068,rating,5.0,2025-10-08 20:38:07.146191,session_7576
user_072,prod_101,view,,2025-05-03 06:08:07.146331,session_48
user_072,prod_115,purchase,4.127419795673916,2025-08-11 22:59:07.146475,session_9518
user_072,prod_212,rating,3.6833310340850556,2025-07-11 16:08:07.146543,session_298
user_072,prod_129,rating,3.225264715639799,2025-01-05 23:05:07.146696,session_3635
user_072,prod_147,rating,3.5243757406994893,2025-10-09 19:00:07.146835,session_9813
user_072,prod_089,purchase,4.198635124622391,2025-05-03 17:36:07.146904,session_7901
user_073,prod_156,rating,3.7486123364655066,2025-09-02 08:17:07.147052,session_8336
user_073,prod_295,cart,,2025-06-26 17:50:07.147193,session_1167
user_073,prod_167,purchase,4.607964966602579,2025-01-05 05:58:07.147261,session_5268
user_073,prod_267,view,,2025-03-03 19:44:07.147402,session_1419
user_073,prod_068,purchase,5.0,2025-10-02 14:01:07.147542,session_8299
user_073,prod_276,view,,2025-09-10 12:57:07.147608,session_6283
user_073,prod_295,rating,3.832732637476676,2025-10-09 03:06:07.147750,session_5879
user_073,prod_089,rating,4.843198692038213,2025-08-31 19:20:07.147892,session_4300
user_074,prod_022,view,,2025-10-15 17:08:07.148035,session_3424
user_074,prod_100,view,,2025-01-14 08:31:07.148173,session_3896
user_074,prod_132,view,,2025-09-18 05:53:07.148312,session_5503
user_074,prod_040,purchase,4.656679563635848,2025-02-25 07:29:07.148381,session_7553
user_074,prod_207,rating,2.703106396156949,2025-07-09 11:26:07.148450,session_9579
user_074,prod_115,purchase,3.5037460400598985,2025-08-27 20:55:07.148597,session_3729
user_075,prod_134,view,,2025-08-22 00:36:07.148754,session_6701
user_075,prod_262,cart,,2025-04-13 05:47:07.148819,session_6036
user_075,prod_054,cart,,2025-01-13 16:07:07.148884,session_9584
user_075,prod_109,purchase,4.252094113807273,2025-08-10 14:30:07.149045,session_7172
user_075,prod_030,view,,2025-09-17 05:13:07.149214,session_2077
user_075,prod_007,cart,,2025-06-27 12:04:07.149354,session_6276
user_076,prod_199,view,,2025-02-17 18:16:07.149503,session_4114
user_076,prod_198,cart,,2025-01-21 21:53:07.149669,session_6616
user_076,prod_049,cart,,2025-08-07 03:20:07.149839,session_2660
user_076,prod_130,purchase,3.916698223649314,2025-10-04 22:23:07.149913,session_6366
user_076,prod_157,view,,2025-02-13 22:10:07.150067,session_4376
user_076,prod_134,view,,2025-03-14 06:50:07.150221,session_9151
user_076,prod_268,view,,2025-09-02 22:33:07.150374,session_8330
user_076,prod_265,purchase,3.595596265737819,2025-06-28 13:45:07.150446,session_2878
user_076,prod_208,rating,3.187334454595285,2025-11-14 16:25:07.150604,session_608
user_076,prod_284,view,,2025-07-17 05:10:07.150755,session_9994
user_076,prod_052,view,,2025-11-18 10:20:07.150825,session_6807
user_077,prod_101,view,,2025-06-14 19:20:07.150987,session_3065
user_077,prod_108,rating,4.327184471769121,2025-02-15 22:19:07.151156,session_7069
user_077,prod_243,view,,2025-05-22 00:43:07.151249,session_672
user_077,prod_011,view,,2025-06-19 08:37:07.151466,session_1708
user_077,prod_232,purchase,4.643422139228877,2024-11-26 10:27:07.151733,session_3438
user_077,prod_080,view,,2025-10-19 14:12:07.151840,session_1937
user_078,prod_106,view,,2025-01-01 18:59:07.152017,session_15
user_078,prod_219,view,,2025-05-16 20:44:07.152090,session_6030
user_078,prod_149,rating,4.571378298377342,2025-03-26 16:30:07.152161,session_184
user_078,prod_249,view,,2025-07-28 01:20:07.152325,session_1826
user_078,prod_063,view,,2025-02-17 11:26:07.152479,session_9530
user_078,prod_293,view,,2025-04-11 00:25:07.152630,session_639
user_079,prod_020,purchase,3.926232964591382,2025-05-16 20:13:07.152784,session_8032
user_079,prod_048,view,,2025-06-20 10:55:07.152858,session_8194
user_079,prod_021,rating,4.526417461449505,2025-04-26 13:57:07.152927,session_2731
user_079,prod_085,view,,2025-04-27 19:04:07.153076,session_7812
user_079,prod_191,view,,2025-11-14 03:20:07.153220,session_1934
user_079,prod_012,purchase,1.940639946196473,2025-09-05 14:33:07.153365,session_8532
user_079,prod_025,rating,3.7943624123319952,2025-01-17 16:19:07.153517,session_807
user_079,prod_055,rating,4.336280887987384,2025-07-13 02:49:07.153662,session_9416
user_079,prod_195,cart,,2025-10-14 21:26:07.153802,session_1710
user_079,prod_208,view,,2024-12-31 22:50:07.153946,session_3134
user_080,prod_218,purchase,4.989611407538755,2025-04-23 18:51:07.154021,session_9815
user_080,prod_024,view,,2025-10-15 12:13:07.154160,session_9062
user_080,prod_107,purchase,3.9038612383970523,2025-07-15 21:07:07.154301,session_8383
user_081,prod_054,view,,2025-08-05 08:52:07.154453,session_8045
user_081,prod_023,view,,2025-06-19 00:59:07.154601,session_2188
user_081,prod_048,view,,2025-07-23 00:18:07.154669,session_3971
user_081,prod_101,view,,2025-06-07 00:51:07.154818,session_803
user_081,prod_111,purchase,4.173023477792297,2025-04-22 08:23:07.154892,session_2492
user_082,prod_265,rating,3.226116742210114,2025-01-18 15:17:07.154962,session_9014
user_082,prod_286,purchase,4.821210068090721,2024-12-18 11:40:07.155028,session_3880
user_082,prod_293,rating,3.824047582852256,2025-09-23 13:34:07.155094,session_7781
user_082,prod_137,cart,,2025-04-17 15:31:07.155157,session_7879
user_082,prod_037,view,,2024-11-25 04:22:07.155221,session_4797
user_082,prod_205,cart,,2025-03-28 17:44:07.155285,session_484
user_082,prod_048,view,,2025-05-03 11:41:07.155430,session_746
user_082,prod_148,rating,4.835177413555069,2025-08-18 05:37:07.155573,session_7576
user_083,prod_104,purchase,4.654202485999202,2025-02-23 01:32:07.155721,session_9804
user_083,prod_037,rating,3.6146738331579247,2025-06-20 19:08:07.155869,session_2135
user_083,prod_068,view,,2024-12-30 06:29:07.156013,session_9809
user_083,prod_068,view,,2025-07-25 17:59:07.156158,session_1470
user_083,prod_247,rating,4.090679716988225,2025-03-24 21:14:07.156302,session_7056
user_083,prod_099,cart,,2025-03-24 21:31:07.156447,session_4665
user_083,prod_072,cart,,2025-03-31 10:58:07.156589,session_8888
user_083,prod_069,view,,2025-04-02 15:24:07.156743,session_789
user_083,prod_191,purchase,5.0,2025-09-07 04:33:07.156815,session_5645
user_083,prod_004,view,,2025-09-27 17:39:07.156956,session_6114
user_083,prod_218,view,,2025-01-04 19:26:07.157098,session_2664
user_084,prod_225,view,,2025-07-03 19:04:07.157249,session_8573
user_084,prod_021,view,,2025-02-07 05:40:07.157316,session_1644
user_084,prod_280,rating,4.37558229448551,2025-08-22 18:45:07.157469,session_5320
user_084,prod_107,rating,2.948315564938902,2025-01-05 23:36:07.157618,session_8642
user_084,prod_113,rating,5.0,2025-04-29 09:25:07.157767,session_15
user_084,prod_129,rating,4.009854779890112,2025-05-10 18:36:07.157916,session_368
user_084,prod_057,rating,3.5293830517442846,2025-08-27 13:05:07.157986,session_95
user_084,prod_253,view,,2024-12-29 06:02:07.158133,session_483
user_084,prod_148,view,,2025-06-08 09:15:07.158279,session_6368
user_084,prod_281,purchase,4.097562218638482,2025-08-06 23:06:07.158426,session_6787
user_084,prod_204,purchase,4.357180268534929,2025-07-17 16:54:07.158496,session_9935
user_084,prod_026,purchase,3.6197777444955115,2025-07-04 19:15:07.158564,session_8778
user_085,prod_232,rating,4.51605078660231,2025-08-06 20:52:07.158716,session_8969
user_085,prod_026,view,,2025-06-15 23:27:07.158782,session_9535
user_085,prod_226,view,,2025-07-30 08:09:07.158931,session_9772
user_085,prod_249,purchase,3.138045390976777,2025-11-12 17:29:07.159077,session_1843
user_085,prod_232,cart,,2025-06-15 06:26:07.159233,session_9573
user_085,prod_065,cart,,2025-03-24 14:39:07.159309,session_8094
user_086,prod_129,view,,2025-04-30 02:49:07.159463,session_4645
user_086,prod_171,view,,2025-09-29 19:45:07.159530,session_9612
user_086,prod_181,view,,2025-09-13 11:12:07.159678,session_4074
user_086,prod_233,view,,2025-06-13 23:13:07.159839,session_7808
user_086,prod_049,view,,2025-08-20 06:03:07.159985,session_632
user_086,prod_046,rating,4.324485682282251,2025-08-04 00:53:07.160132,session_8912
user_086,prod_044,cart,,2025-04-17 00:20:07.160198,session_5360
user_087,prod_119,cart,,2025-05-14 13:05:07.160362,session_1501
user_087,prod_132,view,,2025-04-17 02:02:07.160506,session_1991
user_087,prod_234,view,,2024-11-25 01:14:07.160647,session_3986
user_087,prod_280,view,,2025-11-17 09:46:07.160790,session_2338
user_087,prod_041,rating,5.0,2025-11-01 20:08:07.160947,session_9388
user_087,prod_141,purchase,4.60480172559542,2025-03-03 05:29:07.161095,session_8563
user_087,prod_249,rating,3.035527605076014,2025-11-01 11:10:07.161240,session_3807
user_087,prod_011,rating,4.019700534973199,2025-09-14 04:28:07.161385,session_4840
user_087,prod_002,view,,2025-05-19 02:16:07.161461,session_1018
user_087,prod_225,rating,3.4848608567142834,2025-02-27 05:34:07.161602,session_6767
user_087,prod_048,rating,4.659226881920947,2024-12-29 20:56:07.161750,session_3715
user_087,prod_077,view,,2025-05-02 03:55:07.161894,session_9673
user_087,prod_250,view,,2024-12-04 04:11:07.162036,session_6725
user_087,prod_079,view,,2025-06-23 17:41:07.162104,session_6413
user_087,prod_056,purchase,4.9481360181220175,2025-06-11 17:21:07.162247,session_914
user_088,prod_271,view,,2025-04-28 14:04:07.162389,session_1158
user_088,prod_267,view,,2025-06-16 11:57:07.162456,session_5805
user_088,prod_040,rating,4.83399568678401,2025-04-26 16:30:07.162525,session_3204
user_088,prod_004,purchase,4.217593240292698,2024-12-12 22:44:07.162592,session_9406
user_088,prod_023,purchase,3.590761763250423,2025-03-10 19:07:07.162740,session_4216
user_088,prod_060,view,,2025-02-23 16:54:07.162879,session_4803
user_088,prod_154,rating,3.918042288120464,2024-12-22 17:37:07.163020,session_2783
user_088,prod_083,purchase,4.195974189988377,2025-07-27 15:03:07.163096,session_8483
user_088,prod_191,view,,2025-04-25 03:06:07.163232,session_1203
user_088,prod_296,rating,2.9074606971953303,2025-02-13 00:25:07.163370,session_1362
user_088,prod_214,view,,2025-04-22 23:37:07.163511,session_7101
user_088,prod_090,purchase,3.3202335239945056,2025-10-22 19:44:07.163580,session_3713
user_088,prod_126,cart,,2025-02-07 12:38:07.163721,session_1940
user_089,prod_179,view,,2025-06-26 12:44:07.163790,session_3856
user_089,prod_265,rating,3.4560727120296044,2025-10-15 07:16:07.163938,session_748
user_089,prod_040,rating,4.477887485355564,2025-02-06 04:18:07.164085,session_2228
user_089,prod_030,rating,3.251809099102953,2025-11-02 12:47:07.164233,session_1336
user_089,prod_003,view,,2025-03-24 16:38:07.164299,session_9382
user_089,prod_238,view,,2025-07-26 15:45:07.164447,session_3078
user_089,prod_020,view,,2025-07-18 20:43:07.164590,session_5860
user_090,prod_068,view,,2025-06-02 19:17:07.164732,session_385
user_090,prod_053,cart,,2025-10-14 08:51:07.164870,session_6113
user_090,prod_289,purchase,3.612448467979375,2025-08-31 20:02:07.165013,session_2362
user_091,prod_290,purchase,4.283071623297254,2024-12-22 20:19:07.165085,session_8337
user_091,prod_272,cart,,2024-12-27 14:22:07.165223,session_2282
user_091,prod_230,view,,2025-06-15 11:32:07.165368,session_2074
user_091,prod_136,purchase,5.0,2025-03-07 14:23:07.165519,session_6572
user_091,prod_228,cart,,2025-08-11 17:47:07.165663,session_3399
user_091,prod_225,purchase,4.0759644600990645,2025-03-01 19:00:07.165809,session_3473
user_091,prod_113,rating,5.0,2025-10-10 02:42:07.165880,session_8059
user_091,prod_162,view,,2024-12-22 15:59:07.165950,session_5604
user_091,prod_261,cart,,2024-11-21 00:35:07.166030,session_4765
user_091,prod_040,view,,2025-05-26 06:32:07.166192,session_8644
user_092,prod_016,view,,2024-12-08 08:53:07.166379,session_9546
user_092,prod_016,purchase,3.0029886797011227,2025-09-07 23:27:07.166547,session_7840
user_092,prod_100,rating,4.55710111295291,2025-05-17 08:50:07.166695,session_9532
user_092,prod_249,view,,2025-10-24 00:29:07.166835,session_8148
user_092,prod_090,view,,2025-08-28 09:10:07.166903,session_2899
user_092,prod_075,rating,5.0,2025-10-29 00:46:07.167044,session_6293
user_092,prod_077,view,,2025-02-10 04:40:07.167181,session_7150
user_093,prod_235,view,,2025-03-08 07:15:07.167331,session_1665
user_093,prod_285,rating,4.249000801809504,2025-10-07 17:26:07.167399,session_4670
user_093,prod_162,view,,2025-05-20 19:05:07.167546,session_1606
user_093,prod_107,view,,2024-12-27 08:48:07.167614,session_6373
user_093,prod_225,rating,4.175019874655385,2024-12-25 12:08:07.167681,session_5843
user_093,prod_133,view,,2024-12-30 02:13:07.167828,session_3973
user_093,prod_122,view,,2025-10-01 23:19:07.167972,session_591
user_094,prod_037,cart,,2025-09-26 21:21:07.168115,session_5731
user_094,prod_069,rating,3.058491164832575,2025-10-24 21:02:07.168260,session_5337
user_094,prod_231,view,,2025-08-31 00:21:07.168397,session_4090
user_094,prod_021,purchase,3.224318202750517,2025-02-22 02:23:07.168535,session_3412
user_094,prod_263,rating,3.6052161009517745,2025-06-03 09:59:07.168707,session_3863
user_094,prod_257,view,,2025-04-08 17:45:07.168859,session_4845
user_094,prod_222,purchase,3.055183330976543,2025-07-02 02:13:07.168933,session_867
user_095,prod_243,view,,2025-06-22 05:05:07.169022,session_8021
user_095,prod_183,cart,,2025-10-31 21:02:07.169180,session_2279
user_095,prod_208,rating,3.8234531150571582,2024-11-20 04:07:07.169333,session_3230
user_095,prod_106,rating,5.0,2025-09-29 11:38:07.169486,session_6901
user_095,prod_062,purchase,4.311009166733278,2025-04-11 17:18:07.169555,session_4752
